sku,_product_websites,_root_category,_category,_store,name,price,status,visibility,tax_class_id,weight,description,short_description
,,,,fr,Pantalon large Sand Kaki,,,,,,"Un pantalon large taille haute, en mélange lin et viscose, qui tombe droit et reste frais. Une taille ajustée, un devant plat et une jambe qui s'arrête à la cheville. Lavage en machine à froid, séchage sur cintre.","Un pantalon large taille haute, en mélange lin et viscose, qui tombe droit et reste frais."
,,,,de,Sand Marlenehose Khaki,,,,,,"Eine weite Hose mit hohem Bund aus Leinen-Viskose-Mix, die gerade fällt und kühl bleibt. Ein anliegender Bund, eine flache Front und ein Bein, das am Knöchel endet. Kalt waschen und hängend trocknen.","Eine weite Hose mit hohem Bund aus Leinen-Viskose-Mix, die gerade fällt und kühl bleibt."
,,,,it,Pantaloni a gamba larga Sand Kaki,,,,,,"Pantaloni a gamba larga a vita alta, in misto lino e viscosa, che cadono dritti e restano freschi. Vita aderente, davanti liscio e gamba che finisce alla caviglia. Lavaggio a freddo e asciugatura appesi.","Pantaloni a gamba larga a vita alta, in misto lino e viscosa, che cadono dritti e restano freschi."
W-WIDE-TROUSER,base,Default Category,Fashion/Women/Pants & Denim,,Sand wide-leg trousers,95,1,4,2,1,"High-waisted wide-leg trousers in a linen and viscose blend that falls straight and cool. A fitted waist, a flat front and a leg that ends at the ankle. Machine wash cold and hang to dry.",High-waisted wide-leg trousers in a linen and viscose blend that falls straight and cool.
,,Default Category,Fashion/Women/New Arrivals,,,,,,,,,
,,,,fr,Pantalon large Sand,,,,,,"Un pantalon large taille haute, en mélange lin et viscose, qui tombe droit et reste frais. Une taille ajustée, un devant plat et une jambe qui s'arrête à la cheville. Lavage en machine à froid, séchage sur cintre.","Un pantalon large taille haute, en mélange lin et viscose, qui tombe droit et reste frais."
,,,,de,Sand Marlenehose,,,,,,"Eine weite Hose mit hohem Bund aus Leinen-Viskose-Mix, die gerade fällt und kühl bleibt. Ein anliegender Bund, eine flache Front und ein Bein, das am Knöchel endet. Kalt waschen und hängend trocknen.","Eine weite Hose mit hohem Bund aus Leinen-Viskose-Mix, die gerade fällt und kühl bleibt."
,,,,it,Pantaloni a gamba larga Sand,,,,,,"Pantaloni a gamba larga a vita alta, in misto lino e viscosa, che cadono dritti e restano freschi. Vita aderente, davanti liscio e gamba che finisce alla caviglia. Lavaggio a freddo e asciugatura appesi.","Pantaloni a gamba larga a vita alta, in misto lino e viscosa, che cadono dritti e restano freschi."
W-STRAIGHT-JEAN-BLUE-JEAN,base,,,,Fjordline straight jeans Blue Jean,110,1,1,2,1,"A straight-leg jean in rigid organic denim with a high rise. Breaks in to fit you. Rigid 13 oz denim from an Italian mill, with a button fly. Wash rarely and cold.",A straight-leg jean in rigid organic denim with a high rise.
,,,,,,,,,,,,
,,,,fr,Jean droit Fjordline Bleu jean,,,,,,"Un jean droit en denim brut biologique, taille haute. Il se façonne à votre silhouette. Un denim rigide de 13 oz d'une filature italienne, braguette à boutons. Lavez-le rarement et à froid.","Un jean droit en denim brut biologique, taille haute."
,,,,de,Fjordline Straight Jeans Jeansblau,,,,,,"Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe. Sie arbeitet sich in deine Form ein. Fester 13-oz-Denim aus einer italienischen Weberei, mit Knopfleiste. Selten und kalt waschen.",Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe.
,,,,it,Jeans dritti Fjordline Blu jeans,,,,,,"Un jeans dritto in denim rigido biologico a vita alta. Si adatta a te con l'uso. Denim rigido da 13 oz di una filatura italiana, con patta a bottoni. Lavare di rado e a freddo.",Un jeans dritto in denim rigido biologico a vita alta.
W-STRAIGHT-JEAN-BLUE-DARK,base,,,,Fjordline straight jeans Blue Dark,110,1,1,2,1,"A straight-leg jean in rigid organic denim with a high rise. Breaks in to fit you. Rigid 13 oz denim from an Italian mill, with a button fly. Wash rarely and cold.",A straight-leg jean in rigid organic denim with a high rise.
,,,,,,,,,,,,
,,,,fr,Jean droit Fjordline Bleu foncé,,,,,,"Un jean droit en denim brut biologique, taille haute. Il se façonne à votre silhouette. Un denim rigide de 13 oz d'une filature italienne, braguette à boutons. Lavez-le rarement et à froid.","Un jean droit en denim brut biologique, taille haute."
,,,,de,Fjordline Straight Jeans Dunkelblau,,,,,,"Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe. Sie arbeitet sich in deine Form ein. Fester 13-oz-Denim aus einer italienischen Weberei, mit Knopfleiste. Selten und kalt waschen.",Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe.
,,,,it,Jeans dritti Fjordline Blu scuro,,,,,,"Un jeans dritto in denim rigido biologico a vita alta. Si adatta a te con l'uso. Denim rigido da 13 oz di una filatura italiana, con patta a bottoni. Lavare di rado e a freddo.",Un jeans dritto in denim rigido biologico a vita alta.
W-STRAIGHT-JEAN-BLACK,base,,,,Fjordline straight jeans Black,110,1,1,2,1,"A straight-leg jean in rigid organic denim with a high rise. Breaks in to fit you. Rigid 13 oz denim from an Italian mill, with a button fly. Wash rarely and cold.",A straight-leg jean in rigid organic denim with a high rise.
,,,,,,,,,,,,
,,,,fr,Jean droit Fjordline Noir,,,,,,"Un jean droit en denim brut biologique, taille haute. Il se façonne à votre silhouette. Un denim rigide de 13 oz d'une filature italienne, braguette à boutons. Lavez-le rarement et à froid.","Un jean droit en denim brut biologique, taille haute."
,,,,de,Fjordline Straight Jeans Schwarz,,,,,,"Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe. Sie arbeitet sich in deine Form ein. Fester 13-oz-Denim aus einer italienischen Weberei, mit Knopfleiste. Selten und kalt waschen.",Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe.
,,,,it,Jeans dritti Fjordline Nero,,,,,,"Un jeans dritto in denim rigido biologico a vita alta. Si adatta a te con l'uso. Denim rigido da 13 oz di una filatura italiana, con patta a bottoni. Lavare di rado e a freddo.",Un jeans dritto in denim rigido biologico a vita alta.
W-STRAIGHT-JEAN,base,Default Category,Fashion/Women/Pants & Denim,,Fjordline straight jeans,110,1,4,2,1,"A straight-leg jean in rigid organic denim with a high rise. Breaks in to fit you. Rigid 13 oz denim from an Italian mill, with a button fly. Wash rarely and cold.",A straight-leg jean in rigid organic denim with a high rise.
,,,,,,,,,,,,
,,,,fr,Jean droit Fjordline,,,,,,"Un jean droit en denim brut biologique, taille haute. Il se façonne à votre silhouette. Un denim rigide de 13 oz d'une filature italienne, braguette à boutons. Lavez-le rarement et à froid.","Un jean droit en denim brut biologique, taille haute."
,,,,de,Fjordline Straight Jeans,,,,,,"Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe. Sie arbeitet sich in deine Form ein. Fester 13-oz-Denim aus einer italienischen Weberei, mit Knopfleiste. Selten und kalt waschen.",Eine gerade Jeans aus festem Bio-Denim mit hoher Leibhöhe.
,,,,it,Jeans dritti Fjordline,,,,,,"Un jeans dritto in denim rigido biologico a vita alta. Si adatta a te con l'uso. Denim rigido da 13 oz di una filatura italiana, con patta a bottoni. Lavare di rado e a freddo.",Un jeans dritto in denim rigido biologico a vita alta.
W-CROP-PANT-36,base,,,,Coast cropped chinos 36,75,1,1,2,1,"Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle. Garment dyed, so the colour is soft and a little uneven. A touch of stretch in the twill.","Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle."
,,,,,,,,,,,,
,,,,fr,Chino court Coast 36,,,,,,"Un chino court en sergé de coton teint en pièce, devant net et cheville fine. Teint après confection, la couleur est douce et un peu irrégulière. Le sergé contient une pointe d'élasthanne.","Un chino court en sergé de coton teint en pièce, devant net et cheville fine."
,,,,de,"Coast Chino, verkürzt 36",,,,,,"Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel. Stückgefärbt, daher ist die Farbe weich und leicht ungleichmäßig. Etwas Stretch im Twill.","Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel."
,,,,it,Chino corti Coast 36,,,,,,"Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta. Tinti in capo, quindi il colore è morbido e un po' irregolare. Un pizzico di elastico nel twill.","Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta."
W-CROP-PANT-38,base,,,,Coast cropped chinos 38,75,1,1,2,1,"Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle. Garment dyed, so the colour is soft and a little uneven. A touch of stretch in the twill.","Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle."
,,,,,,,,,,,,
,,,,fr,Chino court Coast 38,,,,,,"Un chino court en sergé de coton teint en pièce, devant net et cheville fine. Teint après confection, la couleur est douce et un peu irrégulière. Le sergé contient une pointe d'élasthanne.","Un chino court en sergé de coton teint en pièce, devant net et cheville fine."
,,,,de,"Coast Chino, verkürzt 38",,,,,,"Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel. Stückgefärbt, daher ist die Farbe weich und leicht ungleichmäßig. Etwas Stretch im Twill.","Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel."
,,,,it,Chino corti Coast 38,,,,,,"Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta. Tinti in capo, quindi il colore è morbido e un po' irregolare. Un pizzico di elastico nel twill.","Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta."
W-CROP-PANT-40,base,,,,Coast cropped chinos 40,75,1,1,2,1,"Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle. Garment dyed, so the colour is soft and a little uneven. A touch of stretch in the twill.","Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle."
,,,,,,,,,,,,
,,,,fr,Chino court Coast 40,,,,,,"Un chino court en sergé de coton teint en pièce, devant net et cheville fine. Teint après confection, la couleur est douce et un peu irrégulière. Le sergé contient une pointe d'élasthanne.","Un chino court en sergé de coton teint en pièce, devant net et cheville fine."
,,,,de,"Coast Chino, verkürzt 40",,,,,,"Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel. Stückgefärbt, daher ist die Farbe weich und leicht ungleichmäßig. Etwas Stretch im Twill.","Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel."
,,,,it,Chino corti Coast 40,,,,,,"Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta. Tinti in capo, quindi il colore è morbido e un po' irregolare. Un pizzico di elastico nel twill.","Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta."
W-CROP-PANT-42,base,,,,Coast cropped chinos 42,75,1,1,2,1,"Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle. Garment dyed, so the colour is soft and a little uneven. A touch of stretch in the twill.","Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle."
,,,,,,,,,,,,
,,,,fr,Chino court Coast 42,,,,,,"Un chino court en sergé de coton teint en pièce, devant net et cheville fine. Teint après confection, la couleur est douce et un peu irrégulière. Le sergé contient une pointe d'élasthanne.","Un chino court en sergé de coton teint en pièce, devant net et cheville fine."
,,,,de,"Coast Chino, verkürzt 42",,,,,,"Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel. Stückgefärbt, daher ist die Farbe weich und leicht ungleichmäßig. Etwas Stretch im Twill.","Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel."
,,,,it,Chino corti Coast 42,,,,,,"Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta. Tinti in capo, quindi il colore è morbido e un po' irregolare. Un pizzico di elastico nel twill.","Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta."
W-CROP-PANT,base,Default Category,Fashion/Women/Pants & Denim,,Coast cropped chinos,75,1,4,2,1,"Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle. Garment dyed, so the colour is soft and a little uneven. A touch of stretch in the twill.","Cropped chinos in garment-dyed cotton twill, with a clean front and a slim ankle."
,,,,,,,,,,,,
,,,,fr,Chino court Coast,,,,,,"Un chino court en sergé de coton teint en pièce, devant net et cheville fine. Teint après confection, la couleur est douce et un peu irrégulière. Le sergé contient une pointe d'élasthanne.","Un chino court en sergé de coton teint en pièce, devant net et cheville fine."
,,,,de,"Coast Chino, verkürzt",,,,,,"Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel. Stückgefärbt, daher ist die Farbe weich und leicht ungleichmäßig. Etwas Stretch im Twill.","Ein verkürzter Chino aus stückgefärbtem Baumwolltwill, mit glatter Front und schmalem Knöchel."
,,,,it,Chino corti Coast,,,,,,"Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta. Tinti in capo, quindi il colore è morbido e un po' irregolare. Un pizzico di elastico nel twill.","Chino corti in twill di cotone tinto in capo, con davanti pulito e caviglia stretta."
W-DENIM-SHORT-36,base,,,,Salt denim shorts 36,55,1,1,2,1,"Relaxed denim shorts with a raw hem and a high waist, in a light wash. Cut from 12 oz denim with a four-inch inseam. The hem frays a little more with every wash.","Relaxed denim shorts with a raw hem and a high waist, in a light wash."
,,,,,,,,,,,,
,,,,fr,Short en jean Salt 36,,,,,,"Un short en jean décontracté, bas brut et taille haute, dans un lavage clair. Coupé dans un denim de 12 oz avec une entrejambe de dix centimètres. Le bas s'effiloche un peu plus à chaque lavage.","Un short en jean décontracté, bas brut et taille haute, dans un lavage clair."
,,,,de,Salt Jeansshorts 36,,,,,,"Lockere Jeansshorts mit offenem Saum und hohem Bund, in heller Waschung. Aus 12-oz-Denim mit zehn Zentimetern Innenbeinlänge. Der Saum franst mit jeder Wäsche ein wenig mehr aus.","Lockere Jeansshorts mit offenem Saum und hohem Bund, in heller Waschung."
,,,,it,Shorts di jeans Salt 36,,,,,,"Shorts di jeans dal taglio morbido, con fondo vivo e vita alta, in lavaggio chiaro. Tagliati in denim da 12 oz con cavallo di dieci centimetri. Il fondo si sfrangia un poco a ogni lavaggio.","Shorts di jeans dal taglio morbido, con fondo vivo e vita alta, in lavaggio chiaro."
W-DENIM-SHORT-38,base,,,,Salt denim shorts 38,55,1,1,2,1,"Relaxed denim shorts with a raw hem and a high waist, in a light wash. Cut from 12 oz denim with a four-inch inseam. The hem frays a little more with every wash.","Relaxed denim shorts with a raw hem and a high waist, in a light wash."
,,,,,,,,,,,,
,,,,fr,Short en jean Salt 38,,,,,,"Un short en jean décontracté, bas brut et taille haute, dans un lavage clair. Coupé dans un denim de 12 oz avec une entrejambe de dix centimètres. Le bas s'effiloche un peu plus à chaque lavage.","Un short en jean décontracté, bas brut et taille haute, dans un lavage clair."
,,,,de,Salt Jeansshorts 38,,,,,,"Lockere Jeansshorts mit offenem Saum und hohem Bund, in heller Waschung. Aus 12-oz-Denim mit zehn Zentimetern Innenbeinlänge. Der Saum franst mit jeder Wäsche ein wenig mehr aus.","Lockere Jeansshorts mit offenem Saum und hohem Bund, in heller Waschung."
,,,,it,Shorts di jeans Salt 38,,,,,,"Shorts di jeans dal taglio morbido, con fondo vivo e vita alta, in lavaggio chiaro. Tagliati in denim da 12 oz con cavallo di dieci centimetri. Il fondo si sfrangia un poco a ogni lavaggio.","Shorts di jeans dal taglio morbido, con fondo vivo e vita alta, in lavaggio chiaro."
